status	name	orig_addr	orig_size	new_addr	new_size
MISSING	my_fill_utf32	0x80e1e70	0x52		
MISSING	my_fopen	0x80d6490	0x1ef		
MISSING	my_fread	0x80d6880	0x163		
MISSING	my_fseek	0x80d66e0	0x4d		
MISSING	my_fstat	0x80d70f0	0x32		
MISSING	my_ftell	0x80d66b0	0x23		
MISSING	my_fwrite	0x80d6730	0x145		
MISSING	my_gcvt	0x80ed680	0x7bf		
MISSING	my_getsystime	0x810cbd0	0x51		
MISSING	my_getwd	0x80d6b90	0xd7		
MISSING	my_hash_sort_8bit_bin	0x80d9810	0xe6		
MISSING	my_hash_sort_any_uca	0x80de940	0xb6		
MISSING	my_hash_sort_bin	0x80d9900	0x4e		
MISSING	my_hash_sort_latin1_de	0x80da180	0x19b		
MISSING	my_hash_sort_mb_bin	0x8112fb0	0xe6		
MISSING	my_hash_sort_simple	0x80da7d0	0x13e		
MISSING	my_hash_sort_ucs2	0x80e1180	0xfc		
MISSING	my_hash_sort_ucs2_bin	0x80e1800	0x6e		
MISSING	my_hash_sort_ucs2_uca	0x80dd4e0	0xb6		
MISSING	my_hash_sort_utf16	0x80e3130	0x18e		
MISSING	my_hash_sort_utf16_bin	0x80e0100	0x6e		
MISSING	my_hash_sort_utf32	0x80e0580	0x1a6		
MISSING	my_hash_sort_utf8mb3	0x80e6230	0x170		
MISSING	my_hash_sort_utf8mb4	0x80e4750	0x184		
MISSING	my_init	0x80d6ef0	0x135		
MISSING	my_init_time	0x80a0680	0x8b		
MISSING	my_instr_bin	0x80d9af0	0x132		
MISSING	my_instr_mb	0x8112da0	0x127		
MISSING	my_instr_simple	0x80db8e0	0x172		
MISSING	my_is_symlink	0x80d8450	0x4d		
MISSING	my_ismbchar_ucs2	0x80e1590	0xa		
MISSING	my_ismbchar_utf16	0x80dff90	0x54		
MISSING	my_ismbchar_utf32	0x80e0810	0xa		
MISSING	my_ismbchar_utf8mb3	0x80e6fe0	0x92		
MISSING	my_ismbchar_utf8mb4	0x80e4950	0x32		
MISSING	my_l10tostr_mb2_or_mb4	0x80df5b0	0x102		
MISSING	my_lengthsp_8bit	0x80dcd00	0xd4		
MISSING	my_lengthsp_binary	0x80d96a0	0x8		
MISSING	my_lengthsp_mb2	0x80dfdf0	0x32		
MISSING	my_lengthsp_utf32	0x80e0e80	0x3e		
MISSING	my_like_range_big5	0x810ce50	0x35e		
MISSING	my_like_range_cp932	0x810e500	0x20e		
MISSING	my_like_range_czech	0x810f1c0	0x1d9		
MISSING	my_like_range_gbk	0x8112100	0x343		
MISSING	my_like_range_mb	0x8113a90	0x541		
MISSING	my_like_range_simple	0x80db5a0	0x266		
MISSING	my_like_range_sjis	0x8114970	0x313		
MISSING	my_like_range_ucs2	0x80e1870	0x3ba		
MISSING	my_like_range_utf16	0x80e0170	0x2b0		
MISSING	my_like_range_utf32	0x80e2bf0	0x3ac		
MISSING	my_like_range_win1250ch	0x8118020	0x1ab		
MISSING	my_ll10tostr_mb2_or_mb4	0x80df6c0	0x1ad		
MISSING	my_load_defaults	0x80d3d00	0x484		
MISSING	my_load_path	0x810bd00	0x141		
MISSING	my_long10_to_str_8bit	0x80dcb90	0xde		
MISSING	my_longlong10_to_str_8bit	0x80dca00	0x18e		
MISSING	my_malloc	0x80d7620	0xc8		
MISSING	my_mb_ctype_8bit	0x80dbad0	0x35		
MISSING	my_mb_ctype_mb	0x8113160	0xa1		
MISSING	my_mb_wc_8bit	0x80da720	0x37		
MISSING	my_mb_wc_big5	0x810d3b0	0xa9		
MISSING	my_mb_wc_bin	0x80d97c0	0x1f		
MISSING	my_mb_wc_cp932	0x810e8a0	0x158		
MISSING	my_mb_wc_euc_jp	0x8115a80	0x1175		
MISSING	my_mb_wc_euc_kr	0x8111990	0xa9		
MISSING	my_mb_wc_filename	0x80e4de0	0x166		
MISSING	my_mb_wc_gb2312	0x8111cf0	0xc9		
MISSING	my_mb_wc_gbk	0x8112640	0x91		
MISSING	my_mb_wc_latin1	0x80d9e10	0x44		
MISSING	my_mb_wc_sjis	0x8114580	0x109		
MISSING	my_mb_wc_tis620	0x8114e20	0x42		
MISSING	my_mb_wc_utf8mb3	0x80e49d0	0xee		
MISSING	my_mb_wc_utf8mb4	0x80e4490	0x1a0		
MISSING	my_mbcharlen_8bit	0x80d97b0	0xa		
MISSING	my_mbcharlen_ucs2	0x80e15a0	0xa		
MISSING	my_mbcharlen_utf16	0x80dfff0	0x1d		
MISSING	my_mbcharlen_utf32	0x80e0820	0xa		
MISSING	my_mbcharlen_utf8mb3	0x80e4db0	0x30		
MISSING	my_mbcharlen_utf8mb4	0x80e4990	0x3a		
MISSING	my_memdup	0x80d77c0	0x54		
MISSING	my_message	0x80d5ed0	0x34		
MISSING	my_message_no_curses	0x80d7820	0xc5		
MISSING	my_micro_time	0x810cb80	0x48		
MISSING	my_micro_time_and_time	0x810cb30	0x50		
MISSING	my_multi_malloc	0x80d54f0	0x79		
MISSING	my_net_init	0x80a1c20	0xc6		
MISSING	my_net_local_init	0x809d630	0x6c		
MISSING	my_net_read	0x80a1980	0x299		
MISSING	my_net_set_read_timeout	0x80a0e20	0x2c		
MISSING	my_net_set_write_timeout	0x80a0e50	0x2c		
MISSING	my_net_write	0x80a14b0	0xe3		
MISSING	my_no_flags_free	0x80d75f0	0x27		
MISSING	my_numcells_8bit	0x80db8a0	0xb		
MISSING	my_numcells_cp932	0x810e220	0x52		
MISSING	my_numcells_eucjp	0x8115a20	0x58		
MISSING	my_numcells_mb	0x81130a0	0xb4		
MISSING	my_numcells_sjis	0x8114690	0x52		
MISSING	my_numchars_8bit	0x80db890	0xb		
MISSING	my_numchars_mb	0x8112c40	0x5b		
MISSING	my_numchars_ucs2	0x80e15b0	0xd		
MISSING	my_numchars_utf16	0x80e25f0	0x64		
MISSING	my_numchars_utf32	0x80e0dd0	0xe		
MISSING	my_once_alloc	0x80d7940	0xf3		
MISSING	my_once_free	0x80d78f0	0x46		
MISSING	my_once_memdup	0x80d7a40	0x54		
MISSING	my_once_strdup	0x80d7aa0	0x62		
MISSING	my_open	0x80d7d80	0x62		
MISSING	my_parse_charset_xml	0x80e7440	0xae		
MISSING	my_pipe_sig_handler	0x809e3b0	0x2e		
MISSING	my_print_default_files	0x80d2960	0x1fb		
MISSING	my_printf_error	0x80d6100	0x61		
MISSING	my_printv_error	0x80d6090	0x61		
MISSING	my_propagate_complex	0x80dc250	0x7		
MISSING	my_propagate_simple	0x80dc240	0xa		
MISSING	my_qsort	0x810be50	0xc4b		
MISSING	my_read	0x80d7df0	0x3fb		
MISSING	my_read_charset_file	0x80d1880	0x10b		
MISSING	my_readlink	0x80d8550	0xb5		
MISSING	my_real_read	0x80a16e0	0x29e		
MISSING	my_realloc	0x80d81f0	0xba		
MISSING	my_realpath	0x80d8390	0xb9		
MISSING	my_register_filename	0x80d7c20	0x157		
MISSING	my_rnd	0x80d8330	0x47		
MISSING	my_rnd_init	0x80d82b0	0x80		
MISSING	my_scan_8bit	0x80db810	0x78		
MISSING	my_scan_mb2	0x80dfd60	0x4a		
MISSING	my_scan_utf32	0x80e0fe0	0x9e		
MISSING	my_search_option_files	0x80d3930	0x3c6		
MISSING	my_setwd	0x80d6a80	0x101		
MISSING	my_snprintf	0x80eeee0	0x38		
MISSING	my_snprintf_8bit	0x80dccc0	0x38		
MISSING	my_snprintf_mb2	0x80e2110	0x21d		
MISSING	my_snprintf_utf32	0x80e1ed0	0x23b		
MISSING	my_stat	0x80d7030	0xc0		
MISSING	my_str_free_default	0x8118460	0x23		
MISSING	my_str_malloc_default	0x8118490	0x33		
MISSING	my_strcasecmp_8bit	0x80da6b0	0x6a		
MISSING	my_strcasecmp_bin	0x80d9cf0	0x2a		
MISSING	my_strcasecmp_mb	0x8112b60	0xdc		
MISSING	my_strcasecmp_mb2_or_mb4	0x80dead0	0x7		
MISSING	my_strcasecmp_mb_bin	0x8113fe0	0x2a		
MISSING	my_strcasecmp_utf8mb3	0x80e7080	0x23b		
MISSING	my_strcasecmp_utf8mb4	0x80e6c40	0x395		
MISSING	my_strdup	0x80d7750	0x62		
MISSING	my_string_repertoire	0x80e72c0	0x83		
MISSING	my_strndup	0x80d76f0	0x5b		
MISSING	my_strnncoll_8bit_bin	0x80d9c90	0x51		
MISSING	my_strnncoll_any_uca	0x80dea00	0xaa		
MISSING	my_strnncoll_big5	0x810ccc0	0x183		
MISSING	my_strnncoll_binary	0x80d9c30	0x51		
MISSING	my_strnncoll_cp932	0x810e710	0x187		
MISSING	my_strnncoll_czech	0x810ea00	0x29f		
MISSING	my_strnncoll_gbk	0x8111fe0	0x66		
MISSING	my_strnncoll_gbk_internal	0x8111e30	0x1a7		
MISSING	my_strnncoll_latin1_de	0x80d9ee0	0x118		
MISSING	my_strnncoll_mb_bin	0x8113610	0x51		
MISSING	my_strnncoll_simple	0x80da440	0x9b		
MISSING	my_strnncoll_sjis	0x8114c90	0x187		
MISSING	my_strnncoll_tis620	0x8114ee0	0x376		
MISSING	my_strnncoll_ucs2	0x80e1320	0x131		
MISSING	my_strnncoll_ucs2_bin	0x80e1610	0xd1		
MISSING	my_strnncoll_ucs2_uca	0x80dd3d0	0xaa		
MISSING	my_strnncoll_utf16	0x80e3460	0x2e8		
MISSING	my_strnncoll_utf16_bin	0x80e3a50	0x22a		
MISSING	my_strnncoll_utf32	0x80e2a20	0x1c4		
MISSING	my_strnncoll_utf32_bin	0x80e2660	0x144		
MISSING	my_strnncoll_utf8mb3	0x80e6910	0x32d		
MISSING	my_strnncoll_utf8mb4	0x80e5300	0x1d4		
MISSING	my_strnncoll_win1250ch	0x8117840	0x301		
MISSING	my_strnncollsp_8bit_bin	0x80d96b0	0xd1		
MISSING	my_strnncollsp_any_uca	0x80dd370	0x53		
MISSING	my_strnncollsp_big5	0x810ddd0	0x22b		
MISSING	my_strnncollsp_binary	0x80d9dc0	0x43		
