id	svc	status	mangled	demangled	file	line	report
DNF-GLD-DIFF-0109	gld	DIFF	_ZN6CGuild12GuildLevelUpEP14CServerHandlerP5CUser	CGuild::GuildLevelUp(CServerHandler*, CUser*)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1070	function_reports/guild/_ZN6CGuild12GuildLevelUpEP14CServerHandlerP5CUser.md
DNF-GLD-DIFF-0110	gld	DIFF	_ZN6CGuild13BuyGuildSkillEiisj	CGuild::BuyGuildSkill(int, int, short, unsigned int)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1003	function_reports/guild/_ZN6CGuild13BuyGuildSkillEiisj.md
DNF-GLD-DIFF-0111	gld	DIFF	_ZN6CGuild14AddGuildMemberER21ST_Notice_Guild_EnterP5CUser	CGuild::AddGuildMember(ST_Notice_Guild_Enter&, CUser*)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1727	function_reports/guild/_ZN6CGuild14AddGuildMemberER21ST_Notice_Guild_EnterP5CUser.md
DNF-GLD-DIFF-0112	gld	DIFF	_ZN6CGuild17ChangeGuildMasterEP14CServerHandlerP5CUserj	CGuild::ChangeGuildMaster(CServerHandler*, CUser*, unsigned int)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1793	function_reports/guild/_ZN6CGuild17ChangeGuildMasterEP14CServerHandlerP5CUserj.md
DNF-GLD-DIFF-0113	gld	DIFF	_ZN6CGuild17InsertGuildMemberEjP5CUser	CGuild::InsertGuildMember(unsigned int, CUser*)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	504	function_reports/guild/_ZN6CGuild17InsertGuildMemberEjP5CUser.md
DNF-GLD-DIFF-0114	gld	DIFF	_ZN6CGuild17ReplyGuildMembersEP5CUser	CGuild::ReplyGuildMembers(CUser*)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1374	function_reports/guild/_ZN6CGuild17ReplyGuildMembersEP5CUser.md
DNF-GLD-DIFF-0115	gld	DIFF	_ZN6CGuild17SecedeProxyMemberER22ST_Notice_Guild_Secede	CGuild::SecedeProxyMember(ST_Notice_Guild_Secede&)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1761	function_reports/guild/_ZN6CGuild17SecedeProxyMemberER22ST_Notice_Guild_Secede.md
DNF-GLD-DIFF-0116	gld	DIFF	_ZN6CGuild17SetSubGuildMasterEjb	CGuild::SetSubGuildMaster(unsigned int, bool)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1881	function_reports/guild/_ZN6CGuild17SetSubGuildMasterEjb.md
DNF-GLD-DIFF-0117	gld	DIFF	_ZN6CGuild18DBGuildSaveProcessEP14CServerHandler	CGuild::DBGuildSaveProcess(CServerHandler*)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	634	function_reports/guild/_ZN6CGuild18DBGuildSaveProcessEP14CServerHandler.md
DNF-GLD-DIFF-0118	gld	DIFF	_ZN6CGuild18DBSaveGuildMembersEhP14CServerHandlerh	CGuild::DBSaveGuildMembers(unsigned char, CServerHandler*, unsigned char)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	737	function_reports/guild/_ZN6CGuild18DBSaveGuildMembersEhP14CServerHandlerh.md
DNF-GLD-DIFF-0119	gld	DIFF	_ZN6CGuild18SendToGuildForMailEv	CGuild::SendToGuildForMail()	source/DNFServer/GameServer/Guild/DNFGuild.cpp	966	function_reports/guild/_ZN6CGuild18SendToGuildForMailEv.md
DNF-GLD-NEAR-0013	gld	NEAR	_ZN6CGuild19SetTodayGuildMemberER18STTodayGuildMember	CGuild::SetTodayGuildMember(STTodayGuildMember&)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	464	function_reports/guild/_ZN6CGuild19SetTodayGuildMemberER18STTodayGuildMember.md
DNF-GLD-DIFF-0120	gld	DIFF	_ZN6CGuild20ReplyGuildAllMembersEP5CUser	CGuild::ReplyGuildAllMembers(CUser*)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1485	function_reports/guild/_ZN6CGuild20ReplyGuildAllMembersEP5CUser.md
DNF-GLD-DIFF-0121	gld	DIFF	_ZN6CGuild20WriteGuildMemberMemoEP5CUserPKc	CGuild::WriteGuildMemberMemo(CUser*, char const*)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	2102	function_reports/guild/_ZN6CGuild20WriteGuildMemberMemoEP5CUserPKc.md
DNF-GLD-DIFF-0122	gld	DIFF	_ZN6CGuild22NotifyTodayGuildMemberEP5CUser	CGuild::NotifyTodayGuildMember(CUser*)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	2445	function_reports/guild/_ZN6CGuild22NotifyTodayGuildMemberEP5CUser.md
DNF-GLD-DIFF-0123	gld	DIFF	_ZN6CGuild22ReplyGuildMembersToWebEP24STGuildMemberWebConnInfo	CGuild::ReplyGuildMembersToWeb(STGuildMemberWebConnInfo*)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1346	function_reports/guild/_ZN6CGuild22ReplyGuildMembersToWebEP24STGuildMemberWebConnInfo.md
DNF-GLD-DIFF-0124	gld	DIFF	_ZN6CGuild22SendGuildInfoToMembersEb	CGuild::SendGuildInfoToMembers(bool)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	867	function_reports/guild/_ZN6CGuild22SendGuildInfoToMembersEb.md
DNF-GLD-DIFF-0125	gld	DIFF	_ZN6CGuild23LoadGuildOneMemberProxyEP5CUser	CGuild::LoadGuildOneMemberProxy(CUser*)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1667	function_reports/guild/_ZN6CGuild23LoadGuildOneMemberProxyEP5CUser.md
DNF-GLD-DIFF-0126	gld	DIFF	_ZN6CGuild23LoadGuildOneMemberProxyER18STGuildMemberProxy	CGuild::LoadGuildOneMemberProxy(STGuildMemberProxy&)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1701	function_reports/guild/_ZN6CGuild23LoadGuildOneMemberProxyER18STGuildMemberProxy.md
DNF-GLD-DIFF-0127	gld	DIFF	_ZN6CGuild23SendGuildInfoToManagersEv	CGuild::SendGuildInfoToManagers()	source/DNFServer/GameServer/Guild/DNFGuild.cpp	938	function_reports/guild/_ZN6CGuild23SendGuildInfoToManagersEv.md
DNF-GLD-DIFF-0128	gld	DIFF	_ZN6CGuild24LoadGuildAllMembersProxyEP18STGuildMemberProxyhh	CGuild::LoadGuildAllMembersProxy(STGuildMemberProxy*, unsigned char, unsigned char)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1647	function_reports/guild/_ZN6CGuild24LoadGuildAllMembersProxyEP18STGuildMemberProxyhh.md
DNF-GLD-DIFF-0129	gld	DIFF	_ZN6CGuild24NoticeEnterToGuildMemberEPc	CGuild::NoticeEnterToGuildMember(char*)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1136	function_reports/guild/_ZN6CGuild24NoticeEnterToGuildMemberEPc.md
DNF-GLD-DIFF-0130	gld	DIFF	_ZN6CGuild25ChangeGuildMemberCharNameEjPc	CGuild::ChangeGuildMemberCharName(unsigned int, char*)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	2056	function_reports/guild/_ZN6CGuild25ChangeGuildMemberCharNameEjPc.md
DNF-GLD-DIFF-0131	gld	DIFF	_ZN6CGuild25NoticeSecedeToGuildMemberEPc	CGuild::NoticeSecedeToGuildMember(char*)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1161	function_reports/guild/_ZN6CGuild25NoticeSecedeToGuildMemberEPc.md
DNF-GLD-DIFF-0132	gld	DIFF	_ZN6CGuild25NotifyAllTodayGuildMemberEv	CGuild::NotifyAllTodayGuildMember()	source/DNFServer/GameServer/Guild/DNFGuild.cpp	2414	function_reports/guild/_ZN6CGuild25NotifyAllTodayGuildMemberEv.md
DNF-GLD-DIFF-0133	gld	DIFF	_ZN6CGuild26NoticeGuildMemberLogin_OutEP5CUserc	CGuild::NoticeGuildMemberLogin_Out(CUser*, char)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1313	function_reports/guild/_ZN6CGuild26NoticeGuildMemberLogin_OutEP5CUserc.md
DNF-GLD-DIFF-0134	gld	DIFF	_ZN6CGuild26NotifyAllAchieveAttendanceEjj	CGuild::NotifyAllAchieveAttendance(unsigned int, unsigned int)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	2473	function_reports/guild/_ZN6CGuild26NotifyAllAchieveAttendanceEjj.md
DNF-GLD-DIFF-0135	gld	DIFF	_ZN6CGuild26NotifyMessageToGuildMemberEv	CGuild::NotifyMessageToGuildMember()	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1939	function_reports/guild/_ZN6CGuild26NotifyMessageToGuildMemberEv.md
DNF-GLD-DIFF-0136	gld	DIFF	_ZN6CGuild26SendGuildAgitInfoToMembersEv	CGuild::SendGuildAgitInfoToMembers()	source/DNFServer/GameServer/Guild/DNFGuild.cpp	2204	function_reports/guild/_ZN6CGuild26SendGuildAgitInfoToMembersEv.md
DNF-GLD-DIFF-0137	gld	DIFF	_ZN6CGuild26UpdateChangableInfoProcessEv	CGuild::UpdateChangableInfoProcess()	source/DNFServer/GameServer/Guild/DNFGuild.cpp	2022	function_reports/guild/_ZN6CGuild26UpdateChangableInfoProcessEv.md
DNF-GLD-DIFF-0138	gld	DIFF	_ZN6CGuild27DismissGuildMemberAndNoticeEi	CGuild::DismissGuildMemberAndNotice(int)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1285	function_reports/guild/_ZN6CGuild27DismissGuildMemberAndNoticeEi.md
DNF-GLD-DIFF-0139	gld	DIFF	_ZN6CGuild27NoticeChatMsgToGuildMembersEjPciPKc	CGuild::NoticeChatMsgToGuildMembers(unsigned int, char*, int, char const*)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1214	function_reports/guild/_ZN6CGuild27NoticeChatMsgToGuildMembersEjPciPKc.md
DNF-GLD-DIFF-0140	gld	DIFF	_ZN6CGuild28SendGuildNameChangeToMembersEv	CGuild::SendGuildNameChangeToMembers()	source/DNFServer/GameServer/Guild/DNFGuild.cpp	895	function_reports/guild/_ZN6CGuild28SendGuildNameChangeToMembersEv.md
DNF-GLD-DIFF-0141	gld	DIFF	_ZN6CGuild29NoticeMarkChangeToGuildMemberEj	CGuild::NoticeMarkChangeToGuildMember(unsigned int)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1185	function_reports/guild/_ZN6CGuild29NoticeMarkChangeToGuildMemberEj.md
DNF-GLD-NEAR-0014	gld	NEAR	_ZN6CGuild29getUnconnectedGuildMemberNameEj	CGuild::getUnconnectedGuildMemberName(unsigned int)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1850	function_reports/guild/_ZN6CGuild29getUnconnectedGuildMemberNameEj.md
DNF-GLD-NEAR-0015	gld	NEAR	_ZN6CGuild33ChangeUnconnectedGuildMemberGradeEji	CGuild::ChangeUnconnectedGuildMemberGrade(unsigned int, int)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1833	function_reports/guild/_ZN6CGuild33ChangeUnconnectedGuildMemberGradeEji.md
DNF-GLD-DIFF-0142	gld	DIFF	_ZN6CGuild34NoticeGuildMasterDelegateToMembersEPc	CGuild::NoticeGuildMasterDelegateToMembers(char*)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	844	function_reports/guild/_ZN6CGuild34NoticeGuildMasterDelegateToMembersEPc.md
DNF-GLD-DIFF-0143	gld	DIFF	_ZN6CGuild34NotifyCreateGuildAgitToGuildMemberEj	CGuild::NotifyCreateGuildAgitToGuildMember(unsigned int)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	2223	function_reports/guild/_ZN6CGuild34NotifyCreateGuildAgitToGuildMemberEj.md
DNF-GLD-DIFF-0144	gld	DIFF	_ZN6CGuild34NotifyDeleteGuildAgitToGuildMemberEj	CGuild::NotifyDeleteGuildAgitToGuildMember(unsigned int)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	2247	function_reports/guild/_ZN6CGuild34NotifyDeleteGuildAgitToGuildMemberEj.md
DNF-GLD-DIFF-0145	gld	DIFF	_ZN6CGuild36NoticeChatMsgToGuildMembersHyperLinkEjPcihPK19hyperlink_item_infoPKc	CGuild::NoticeChatMsgToGuildMembersHyperLink(unsigned int, char*, int, unsigned char, hyperlink_item_info const*, char const*)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	1246	function_reports/guild/_ZN6CGuild36NoticeChatMsgToGuildMembersHyperLinkEjPcihPK19hyperlink_item_infoPKc.md
DNF-GLD-DIFF-0146	gld	DIFF	_ZN6CGuild9LoadGuildER17STGuildDBInfoOnlyPc	CGuild::LoadGuild(STGuildDBInfoOnly&, char*)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	590	function_reports/guild/_ZN6CGuild9LoadGuildER17STGuildDBInfoOnlyPc.md
DNF-GLD-NEAR-0016	gld	NEAR	_ZN8WongWork11CGMAccounts4isGMEj	WongWork::CGMAccounts::isGM(unsigned int)	source/DNFServer/GameServer/Guild/GMAccounts.cpp	116	function_reports/guild/_ZN8WongWork11CGMAccounts4isGMEj.md
DNF-GLD-DIFF-0147	gld	DIFF	_ZN9CGuildWar12SameRankWorkEv	CGuildWar::SameRankWork()	source/DNFServer/GameServer/Guild/DNFGuildWar.cpp	250	function_reports/guild/_ZN9CGuildWar12SameRankWorkEv.md
DNF-GLD-DIFF-0148	gld	DIFF	_ZN9CGuildWar13DBSaveProcessEP12CApplication	CGuildWar::DBSaveProcess(CApplication*)	source/DNFServer/GameServer/Guild/DNFGuildWar.cpp	362	function_reports/guild/_ZN9CGuildWar13DBSaveProcessEP12CApplication.md
DNF-GLD-DIFF-0149	gld	DIFF	_ZN9CGuildWar15GetGuildWarInfoEP22ST_Guild_War_Rank_Info	CGuildWar::GetGuildWarInfo(ST_Guild_War_Rank_Info*)	source/DNFServer/GameServer/Guild/DNFGuildWar.cpp	161	function_reports/guild/_ZN9CGuildWar15GetGuildWarInfoEP22ST_Guild_War_Rank_Info.md
DNF-GLD-DIFF-0150	gld	DIFF	_ZNK11CUdpHandler12SendToServerEPcitPKc	CUdpHandler::SendToServer(char*, int, unsigned short, char const*) const	source/DNFServer/GameServer/Guild/DNFUdpHandler.cpp	309	function_reports/guild/_ZNK11CUdpHandler12SendToServerEPcitPKc.md
DNF-GLD-DIFF-0151	gld	DIFF	_ZNK6CGuild28PopGuildMemberChanglableInfoEjR26STGuildMemberChangableInfo	CGuild::PopGuildMemberChanglableInfo(unsigned int, STGuildMemberChangableInfo&) const	source/DNFServer/GameServer/Guild/DNFGuild.cpp	2003	function_reports/guild/_ZNK6CGuild28PopGuildMemberChanglableInfoEjR26STGuildMemberChangableInfo.md
DNF-STA-DIFF-0001	sta	DIFF	_ZN14CNetworkThread8dispatchEPv	CNetworkThread::dispatch(void*)	source/DNFServer/GameServer/Statics/DNFNetworkThread.cpp	30	function_reports/statics/_ZN14CNetworkThread8dispatchEPv.md
DNF-STA-DIFF-0002	sta	DIFF	_ZN16StatisticManager16AddLagStatisticsEP26Packet_Stat_Lag_Statistics	StatisticManager::AddLagStatistics(Packet_Stat_Lag_Statistics*)	source/DNFServer/GameServer/Statics/Statistics.cpp	1519	function_reports/statics/_ZN16StatisticManager16AddLagStatisticsEP26Packet_Stat_Lag_Statistics.md
DNF-STA-DIFF-0003	sta	DIFF	_ZN16StatisticManager19SendDBLagStatisticsEP14CServerHandlerPc	StatisticManager::SendDBLagStatistics(CServerHandler*, char*)	source/DNFServer/GameServer/Statics/Statistics.cpp	1582	function_reports/statics/_ZN16StatisticManager19SendDBLagStatisticsEP14CServerHandlerPc.md
DNF-STA-DIFF-0004	sta	DIFF	_ZN16StatisticManager20SendDBPartyStatisticEP14CServerHandler	StatisticManager::SendDBPartyStatistic(CServerHandler*)	source/DNFServer/GameServer/Statics/Statistics.cpp	449	function_reports/statics/_ZN16StatisticManager20SendDBPartyStatisticEP14CServerHandler.md
DNF-STA-DIFF-0005	sta	DIFF	_ZN16StatisticManager22AddSecretShopStatisticEP28Packet_Secret_Shop_Statistic	StatisticManager::AddSecretShopStatistic(Packet_Secret_Shop_Statistic*)	source/DNFServer/GameServer/Statics/Statistics.cpp	1761	function_reports/statics/_ZN16StatisticManager22AddSecretShopStatisticEP28Packet_Secret_Shop_Statistic.md
DNF-STA-DIFF-0006	sta	DIFF	_ZN16StatisticManager23SendDBPartyJobStatisticEP14CServerHandler	StatisticManager::SendDBPartyJobStatistic(CServerHandler*)	source/DNFServer/GameServer/Statics/Statistics.cpp	499	function_reports/statics/_ZN16StatisticManager23SendDBPartyJobStatisticEP14CServerHandler.md
DNF-STA-DIFF-0007	sta	DIFF	_ZN16StatisticManager26AddTowerOfDespairStatisticEP35Packet_TowerOfDespair_Statistic_GTS	StatisticManager::AddTowerOfDespairStatistic(Packet_TowerOfDespair_Statistic_GTS*)	source/DNFServer/GameServer/Statics/Statistics.cpp	1840	function_reports/statics/_ZN16StatisticManager26AddTowerOfDespairStatisticEP35Packet_TowerOfDespair_Statistic_GTS.md
DNF-STA-NEAR-0001	sta	NEAR	_ZN16StatisticManager26SendDBPartyCharacStatisticEP14CServerHandler	StatisticManager::SendDBPartyCharacStatistic(CServerHandler*)	source/DNFServer/GameServer/Statics/Statistics.cpp	542	function_reports/statics/_ZN16StatisticManager26SendDBPartyCharacStatisticEP14CServerHandler.md
DNF-STA-DIFF-0008	sta	DIFF	_ZN16StatisticManager26WriteDungeonPartyStatisticEP30Packet_Dungeon_Statistic_Party	StatisticManager::WriteDungeonPartyStatistic(Packet_Dungeon_Statistic_Party*)	source/DNFServer/GameServer/Statics/Statistics.cpp	280	function_reports/statics/_ZN16StatisticManager26WriteDungeonPartyStatisticEP30Packet_Dungeon_Statistic_Party.md
DNF-STA-DIFF-0009	sta	DIFF	_ZN16StatisticManager27WriteHellPartyStatisticItemEP31Packet_HellParty_Statistic_Item	StatisticManager::WriteHellPartyStatisticItem(Packet_HellParty_Statistic_Item*)	source/DNFServer/GameServer/Statics/Statistics.cpp	907	function_reports/statics/_ZN16StatisticManager27WriteHellPartyStatisticItemEP31Packet_HellParty_Statistic_Item.md
DNF-STA-DIFF-0010	sta	DIFF	_ZN16StatisticManager30AddLoadingTimeReportStatisticsEP37Packet_Loading_Time_Report_Statistics	StatisticManager::AddLoadingTimeReportStatistics(Packet_Loading_Time_Report_Statistics*)	source/DNFServer/GameServer/Statics/Statistics.cpp	973	function_reports/statics/_ZN16StatisticManager30AddLoadingTimeReportStatisticsEP37Packet_Loading_Time_Report_Statistics.md
DNF-STA-DIFF-0011	sta	DIFF	_ZN16StatisticManager32WriteDungeonPartyCharacStatisticEP37Packet_Dungeon_Statistic_Party_Charac	StatisticManager::WriteDungeonPartyCharacStatistic(Packet_Dungeon_Statistic_Party_Charac*)	source/DNFServer/GameServer/Statics/Statistics.cpp	368	function_reports/statics/_ZN16StatisticManager32WriteDungeonPartyCharacStatisticEP37Packet_Dungeon_Statistic_Party_Charac.md
DNF-STA-DIFF-0012	sta	DIFF	_ZN16StatisticManager35WriteDeathTowerPlayDataJobStatisticEP40Packet_DeathTower_Statistic_Playdata_Job	StatisticManager::WriteDeathTowerPlayDataJobStatistic(Packet_DeathTower_Statistic_Playdata_Job*)	source/DNFServer/GameServer/Statics/Statistics.cpp	220	function_reports/statics/_ZN16StatisticManager35WriteDeathTowerPlayDataJobStatisticEP40Packet_DeathTower_Statistic_Playdata_Job.md
DNF-STA-DIFF-0013	sta	DIFF	_ZN16StatisticManager37WriteDeathTowerPlayDataPartyStatisticEP42Packet_DeathTower_Statistic_Playdata_Party	StatisticManager::WriteDeathTowerPlayDataPartyStatistic(Packet_DeathTower_Statistic_Playdata_Party*)	source/DNFServer/GameServer/Statics/Statistics.cpp	252	function_reports/statics/_ZN16StatisticManager37WriteDeathTowerPlayDataPartyStatisticEP42Packet_DeathTower_Statistic_Playdata_Party.md
DNF-STA-DIFF-0014	sta	DIFF	_ZN17CHWSpecResearcher14SendDBMWHWSpecEP14CServerHandlerh	CHWSpecResearcher::SendDBMWHWSpec(CServerHandler*, unsigned char)	source/DNFServer/GameServer/Statics/HWSpecResearcher.cpp	49	function_reports/statics/_ZN17CHWSpecResearcher14SendDBMWHWSpecEP14CServerHandlerh.md
DNF-STA-DIFF-0015	sta	DIFF	_ZN17CHWSpecResearcher17SendDBMWErrorLineEP14CServerHandler	CHWSpecResearcher::SendDBMWErrorLine(CServerHandler*)	source/DNFServer/GameServer/Statics/HWSpecResearcher.cpp	114	function_reports/statics/_ZN17CHWSpecResearcher17SendDBMWErrorLineEP14CServerHandler.md
DNF-STA-DIFF-0016	sta	DIFF	_ZN17CPacketTranslater23OnFrameLagStatisticsAddEP12PacketHeader	CPacketTranslater::OnFrameLagStatisticsAdd(PacketHeader*)	source/DNFServer/GameServer/Statics/DNFPacketTranslater.cpp	152	function_reports/statics/_ZN17CPacketTranslater23OnFrameLagStatisticsAddEP12PacketHeader.md
DNF-STA-DIFF-0017	sta	DIFF	_ZN17FrameLagCollector14SaveUsedMemoryEP14CServerHandler	FrameLagCollector::SaveUsedMemory(CServerHandler*)	source/DNFServer/GameServer/Statics/FrameLagCollector.cpp	682	function_reports/statics/_ZN17FrameLagCollector14SaveUsedMemoryEP14CServerHandler.md
DNF-STA-DIFF-0018	sta	DIFF	_ZN17FrameLagCollector16SaveFrameLagDataEP14CServerHandler	FrameLagCollector::SaveFrameLagData(CServerHandler*)	source/DNFServer/GameServer/Statics/FrameLagCollector.cpp	494	function_reports/statics/_ZN17FrameLagCollector16SaveFrameLagDataEP14CServerHandler.md
DNF-STA-DIFF-0019	sta	DIFF	_ZN17FrameLagCollector17accFrameLagStructERNS_18FrameLagDataStructEP14FrameLagStruct	FrameLagCollector::accFrameLagStruct(FrameLagCollector::FrameLagDataStruct&, FrameLagStruct*)	source/DNFServer/GameServer/Statics/FrameLagCollector.cpp	633	function_reports/statics/_ZN17FrameLagCollector17accFrameLagStructERNS_18FrameLagDataStructEP14FrameLagStruct.md
DNF-STA-DIFF-0020	sta	DIFF	_ZN17FrameLagCollector18FrameLagDataStruct4initEv	FrameLagCollector::FrameLagDataStruct::init()	source/DNFServer/GameServer/Statics/FrameLagCollector.cpp	717	function_reports/statics/_ZN17FrameLagCollector18FrameLagDataStruct4initEv.md
DNF-STA-DIFF-0021	sta	DIFF	_ZN17FrameLagCollector19PushOneFrameLagDataEP30Packet_Frame_Lag_Statistic_Add	FrameLagCollector::PushOneFrameLagData(Packet_Frame_Lag_Statistic_Add*)	source/DNFServer/GameServer/Statics/FrameLagCollector.cpp	228	function_reports/statics/_ZN17FrameLagCollector19PushOneFrameLagDataEP30Packet_Frame_Lag_Statistic_Add.md
DNF-STA-DIFF-0022	sta	DIFF	_ZN17FrameLagCollector22PushMonitoringSpecDataEP43Packet_Frame_Lag_Statistic_Result_Load_Spec	FrameLagCollector::PushMonitoringSpecData(Packet_Frame_Lag_Statistic_Result_Load_Spec*)	source/DNFServer/GameServer/Statics/FrameLagCollector.cpp	361	function_reports/statics/_ZN17FrameLagCollector22PushMonitoringSpecDataEP43Packet_Frame_Lag_Statistic_Result_Load_Spec.md
DNF-STA-DIFF-0023	sta	DIFF	_ZN17FrameLagCollector22PushMonitoringSpecDataEP45Packet_Frame_Lag_Statistic_Result_Reload_Spec	FrameLagCollector::PushMonitoringSpecData(Packet_Frame_Lag_Statistic_Result_Reload_Spec*)	source/DNFServer/GameServer/Statics/FrameLagCollector.cpp	407	function_reports/statics/_ZN17FrameLagCollector22PushMonitoringSpecDataEP45Packet_Frame_Lag_Statistic_Result_Reload_Spec.md
DNF-STA-DIFF-0024	sta	DIFF	_ZN17FrameLagCollector25is_valid_statistic_packetEP30Packet_Frame_Lag_Statistic_Add	FrameLagCollector::is_valid_statistic_packet(Packet_Frame_Lag_Statistic_Add*)	source/DNFServer/GameServer/Statics/FrameLagCollector.cpp	610	function_reports/statics/_ZN17FrameLagCollector25is_valid_statistic_packetEP30Packet_Frame_Lag_Statistic_Add.md
DNF-STA-DIFF-0025	sta	DIFF	_ZN17FrameLagCollector27SaveCollectedDirectxVersionEP14CServerHandler	FrameLagCollector::SaveCollectedDirectxVersion(CServerHandler*)	source/DNFServer/GameServer/Statics/FrameLagCollector.cpp	585	function_reports/statics/_ZN17FrameLagCollector27SaveCollectedDirectxVersionEP14CServerHandler.md
DNF-AUC-DIFF-0001	auc	DIFF	_ZN3nsl9TCPThread4loopEPv	nsl::TCPThread::loop(void*)	source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TCPThread.cpp	39	function_reports/auction/_ZN3nsl9TCPThread4loopEPv.md
DNF-PNT-DIFF-0001	pnt	DIFF	_ZN3nsl9TCPThread4loopEPv	nsl::TCPThread::loop(void*)	source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TCPThread.cpp	39	function_reports/point/_ZN3nsl9TCPThread4loopEPv.md
