status	name	orig_addr	orig_size	new_addr	new_size	md_file
DIFF	_ZN16Secu_GoldControlC1Ev	0x8694f68	0x32	0x8151c1e	0x5	_ZN16Secu_GoldControlC1Ev.md
DIFF	_ZN16Secu_GoldControlC2Ev	0x8694f68	0x32	0x8151c1e	0x5	_ZN16Secu_GoldControlC2Ev.md
MISSING	_ZN16SecurityRestrict12enumToStringENS_4EnumE	0x816d481	0xf			
MISSING	_ZN16SimpleEncryption10initializeEv	0x808cf06	0x18			
MISSING	_ZN16SimpleEncryption11decryptUINTEj	0x808cfd8	0x2b			
MISSING	_ZN16SimpleEncryption11decryptUINTEjRj	0x808cf68	0x43			
MISSING	_ZN16SimpleEncryption11encryptUINTEj	0x808cfac	0x2b			
MISSING	_ZN16SimpleEncryption11encryptUINTEjRj	0x808cf24	0x43			
MISSING	_ZN16SimpleEncryption12uninitializeEv	0x808cf1e	0x5			
MISSING	_ZN16SimpleEncryption8instanceEv	0x808cea2	0x63			
MISSING	_ZN16SimpleEncryptionC1Ev	0x808ce68	0x26			
MISSING	_ZN16SimpleEncryptionC2Ev	0x808ce68	0x26			
MISSING	_ZN16SimpleEncryptionD1Ev	0x808ce8e	0x13			
MISSING	_ZN16SimpleEncryptionD2Ev	0x808ce8e	0x13			
MISSING	_ZN16StackablePackage19EventProcessManager20setupEventProcessorsEv	0x82817c4	0x5			
MISSING	_ZN16StackablePackage19EventProcessManager22registerEventProcessorEPNS_14EventProcessorE	0x8281a2a	0x70			
MISSING	_ZN16StackablePackage19EventProcessManager23EventProcessManagerImplC1Ev	0x8281c26	0x13			
MISSING	_ZN16StackablePackage19EventProcessManager23EventProcessManagerImplC2Ev	0x8281c26	0x13			
MISSING	_ZN16StackablePackage19EventProcessManager23EventProcessManagerImplD1Ev	0x8281d0a	0x13			
MISSING	_ZN16StackablePackage19EventProcessManager23EventProcessManagerImplD2Ev	0x8281d0a	0x13			
MISSING	_ZN16StackablePackage19EventProcessManager7ProcessENS_10EVENT_TYPEER5CUseri	0x828186c	0x15a			
MISSING	_ZN16StackablePackage19EventProcessManager7destroyEv	0x8281a9a	0x104			
MISSING	_ZN16StackablePackage19EventProcessManagerC1Ev	0x82817ca	0x5f			
MISSING	_ZN16StackablePackage19EventProcessManagerC2Ev	0x82817ca	0x5f			
MISSING	_ZN16StackablePackage19EventProcessManagerD1Ev	0x828182a	0x42			
MISSING	_ZN16StackablePackage19EventProcessManagerD2Ev	0x828182a	0x42			
MISSING	_ZN16StackablePackage30FindControllableEventProcessorC1Ei	0x8281c3a	0xd			
MISSING	_ZN16StackablePackage30FindControllableEventProcessorC2Ei	0x8281c3a	0xd			
MISSING	_ZN16StackablePackageL16G_EventProcessorEv	0x84bba67	0x93			
MISSING	_ZN16StatisticsPacketC1Ev	0x8610132	0xa0			
MISSING	_ZN16StatisticsPacketC2Ev	0x8610132	0xa0			
MISSING	_ZN16StringDictionary12StringEntityD1Ev	0x8ab3c64	0x5			
MISSING	_ZN16StringDictionary12StringEntityD2Ev	0x8ab3c64	0x5			
MISSING	_ZN16StringDictionary3addEPKcS1_	0x8ab2398	0x76			
MISSING	_ZN16StringDictionary6freezeEv	0x8ab240e	0x11a			
MISSING	_ZN16StringDictionary8setValueEiPKc	0x8ab26a8	0xc9			
MISSING	_ZN16StringDictionary9addStringEPKc	0x8ab2772	0xcf			
MISSING	_ZN16StringDictionaryC1Ev	0x8ab2240	0x7e			
MISSING	_ZN16StringDictionaryC2Ev	0x8ab2240	0x7e			
MISSING	_ZN16StringDictionaryD1Ev	0x8ab22be	0xda			
MISSING	_ZN16StringDictionaryD2Ev	0x8ab22be	0xda			
MISSING	_ZN16TSearchByItemId_C1Ev	0x822e694	0x16			
MISSING	_ZN16TSearchByItemId_C2Ev	0x822e694	0x16			
MISSING	_ZN16TimerDungeonFail12dispatch_sigEiij	0x863316c	0x64			
MISSING	_ZN16TimerDungeonFailC1Ev	0x863c22e	0x1c			
MISSING	_ZN16TimerDungeonFailC2Ev	0x863c22e	0x1c			
MISSING	_ZN16TimerDungeonFailD0Ev	0x8640f20	0x1e			
MISSING	_ZN16TimerDungeonFailD1Ev	0x8640ef0	0x30			
MISSING	_ZN16TimerDungeonFailD2Ev	0x8640ef0	0x30			
MISSING	_ZN16TimerNatTypeUser12dispatch_sigEiij	0x8635caa	0x25			
MISSING	_ZN16TimerNatTypeUser15RegistNextTimerEv	0x8635cd0	0x50			
MISSING	_ZN16TimerNatTypeUserC1Ev	0x863c6c6	0x1c			
MISSING	_ZN16TimerNatTypeUserC2Ev	0x863c6c6	0x1c			
MISSING	_ZN16TimerNatTypeUserD0Ev	0x86400ce	0x1e			
MISSING	_ZN16TimerNatTypeUserD1Ev	0x864009e	0x30			
MISSING	_ZN16TimerNatTypeUserD2Ev	0x864009e	0x30			
MISSING	_ZN16TimerRequestExit12dispatch_sigEiij	0x8638f6a	0x95			
MISSING	_ZN16TimerRequestExitC1Ev	0x863cd3e	0x1c			
MISSING	_ZN16TimerRequestExitC2Ev	0x863cd3e	0x1c			
MISSING	_ZN16TimerRequestExitD0Ev	0x863efb2	0x1e			
MISSING	_ZN16TimerRequestExitD1Ev	0x863ef82	0x30			
MISSING	_ZN16TimerRequestExitD2Ev	0x863ef82	0x30			
MISSING	_ZN16WpBonusPointData5clearEv	0x8513a82	0x18			
MISSING	_ZN16WpBonusPointDataC1Ev	0x8513a6e	0x13			
MISSING	_ZN16WpBonusPointDataC2Ev	0x8513a6e	0x13			
NEAR	_ZN16channel_script_tC1Ev	0x837dc56	0x45	0x8299a74	0x45	_ZN16channel_script_tC1Ev.md
NEAR	_ZN16channel_script_tC2Ev	0x837dc56	0x45	0x8299a74	0x45	_ZN16channel_script_tC2Ev.md
NEAR	_ZN16channel_script_tD1Ev	0x837dc9c	0x45	0x8299aba	0x45	_ZN16channel_script_tD1Ev.md
NEAR	_ZN16channel_script_tD2Ev	0x837dc9c	0x45	0x8299aba	0x45	_ZN16channel_script_tD2Ev.md
MISSING	_ZN16select_base_itemC1Ev	0x85f97ac	0x36			
MISSING	_ZN16select_base_itemC2Ev	0x85f97ac	0x36			
DIFF	_ZN16stAddFriendParamC1Ev	0x8230f64	0x26	0x808b2a6	0x1c	_ZN16stAddFriendParamC1Ev.md
DIFF	_ZN16stAddFriendParamC2Ev	0x8230f64	0x26	0x808b2a6	0x1c	_ZN16stAddFriendParamC2Ev.md
MISSING	_ZN16stBloodDungeon_t5clearEv	0x8370b02	0xad			
DIFF	_ZN16stBloodDungeon_tC1Ev	0x8370a3a	0x76	0x829ac66	0x23	_ZN16stBloodDungeon_tC1Ev.md
DIFF	_ZN16stBloodDungeon_tC2Ev	0x8370a3a	0x76	0x829ac66	0x23	_ZN16stBloodDungeon_tC2Ev.md
DIFF	_ZN16stBloodDungeon_tD1Ev	0x8370ab0	0x51	0x829ac8a	0x5	_ZN16stBloodDungeon_tD1Ev.md
DIFF	_ZN16stBloodDungeon_tD2Ev	0x8370ab0	0x51	0x829ac8a	0x5	_ZN16stBloodDungeon_tD2Ev.md
DIFF	_ZN16stBreakAwayParamC1Ev	0x8231572	0x26	0x808b36a	0x1c	_ZN16stBreakAwayParamC1Ev.md
DIFF	_ZN16stBreakAwayParamC2Ev	0x8231572	0x26	0x808b36a	0x1c	_ZN16stBreakAwayParamC2Ev.md
MISSING	_ZN16stDisjointResultC1ERKS_	0x896f5aa	0x7f			
MISSING	_ZN16stDisjointResultC1Ev	0x896e758	0x4b			
MISSING	_ZN16stDisjointResultC2ERKS_	0x896f5aa	0x7f			
MISSING	_ZN16stDisjointResultC2Ev	0x896e758	0x4b			
MISSING	_ZN16stDisjointResultD1Ev	0x896e7a4	0x4b			
MISSING	_ZN16stDisjointResultD2Ev	0x896e7a4	0x4b			
MISSING	_ZN16stDunGeonLagInfoC1Ev	0x822c0e8	0x55			
MISSING	_ZN16stDunGeonLagInfoC2Ev	0x822c0e8	0x55			
MISSING	_ZN16stDunGeonLagInfoD1Ev	0x822c13e	0x5			
MISSING	_ZN16stDunGeonLagInfoD2Ev	0x822c13e	0x5			
MISSING	_ZN16stEquipConditionC1Ev	0x86937d6	0x37			
MISSING	_ZN16stEquipConditionC2Ev	0x86937d6	0x37			
DIFF	_ZN16stGrowthCreatureC1Ev	0x8231ea4	0x26	0x808b6ce	0x1c	_ZN16stGrowthCreatureC1Ev.md
DIFF	_ZN16stGrowthCreatureC2Ev	0x8231ea4	0x26	0x808b6ce	0x1c	_ZN16stGrowthCreatureC2Ev.md
DIFF	_ZN16stItemDictionaryC1Ev	0x82318d2	0x26	0x808b802	0x1c	_ZN16stItemDictionaryC1Ev.md
DIFF	_ZN16stItemDictionaryC2Ev	0x82318d2	0x26	0x808b802	0x1c	_ZN16stItemDictionaryC2Ev.md
MISSING	_ZN16stItemSelectRateC1Ev	0x85d3bd6	0x37			
MISSING	_ZN16stItemSelectRateC2Ev	0x85d3bd6	0x37			
MISSING	_ZN16stItemSelectRateD1Ev	0x897553e	0x5			
MISSING	_ZN16stItemSelectRateD2Ev	0x897553e	0x5			
MISSING	_ZN16stOneEmotionDataC1ERKS_	0x892ce7c	0xfc			
MISSING	_ZN16stOneEmotionDataC2ERKS_	0x892ce7c	0xfc			
MISSING	_ZN16stOneEmotionDataaSERKS_	0x892cffc	0xa8			
MISSING	_ZN16stPremiumTable_t5cleanEv	0x891ae68	0x167			
MISSING	_ZN16stPremiumTable_tC1Ev	0x86b0898	0x77			
MISSING	_ZN16stPremiumTable_tC2Ev	0x86b0898	0x77			
MISSING	_ZN16stPremiumTable_tD1Ev	0x86b0910	0x79			
MISSING	_ZN16stPremiumTable_tD2Ev	0x86b0910	0x79			
MISSING	_ZN16stPvPTempTable_tD1Ev	0x8458e92	0x5			
MISSING	_ZN16stPvPTempTable_tD2Ev	0x8458e92	0x5			
MISSING	_ZN16stRankSystemInfo21stDungeonRankSystem_t5clearEv	0x8370e34	0x3f			
MISSING	_ZN16stRankSystemInfo21stDungeonRankSystem_tC1Ev	0x8370dcc	0x68			
MISSING	_ZN16stRankSystemInfo21stDungeonRankSystem_tC2Ev	0x8370dcc	0x68			
MISSING	_ZN16stRankSystemInfo21stDungeonRankSystem_tD1Ev	0x8370e74	0x45			
MISSING	_ZN16stRankSystemInfo21stDungeonRankSystem_tD2Ev	0x8370e74	0x45			
MISSING	_ZN16stRankSystemInfo22stDungeonClearTimeData5clearEv	0x891b706	0x23			
MISSING	_ZN16stRankSystemInfo22stDungeonClearTimeDataC1Ev	0x891b6f2	0x13			
MISSING	_ZN16stRankSystemInfo22stDungeonClearTimeDataC2Ev	0x891b6f2	0x13			
MISSING	_ZN16stRankSystemInfo22stDungeonClearTimeDataD1Ev	0x893fbc6	0x5			
MISSING	_ZN16stRankSystemInfo22stDungeonClearTimeDataD2Ev	0x893fbc6	0x5			
MISSING	_ZN16stRankSystemInfo23stComboIntervalBoundary5clearEv	0x891b73e	0x23			
MISSING	_ZN16stRankSystemInfo23stComboIntervalBoundaryC1Ev	0x891b72a	0x13			
MISSING	_ZN16stRankSystemInfo23stComboIntervalBoundaryC2Ev	0x891b72a	0x13			
MISSING	_ZN16stRankSystemInfo23stComboIntervalBoundaryD1Ev	0x8940176	0x5			
MISSING	_ZN16stRankSystemInfo23stComboIntervalBoundaryD2Ev	0x8940176	0x5			
MISSING	_ZN16stRankSystemInfo5clearEv	0x8370f94	0x4a			
DIFF	_ZN16stRankSystemInfoC1Ev	0x8370eba	0xda	0x829ac18	0x23	_ZN16stRankSystemInfoC1Ev.md
DIFF	_ZN16stRankSystemInfoC2Ev	0x8370eba	0xda	0x829ac18	0x23	_ZN16stRankSystemInfoC2Ev.md
DIFF	_ZN16stRankSystemInfoD1Ev	0x837ce4c	0xbd	0x829ac3c	0x5	_ZN16stRankSystemInfoD1Ev.md
DIFF	_ZN16stRankSystemInfoD2Ev	0x837ce4c	0xbd	0x829ac3c	0x5	_ZN16stRankSystemInfoD2Ev.md
MISSING	_ZN16stRefillItemInfo10RefillItemD1Ev	0x8935742	0x5			
MISSING	_ZN16stRefillItemInfo10RefillItemD2Ev	0x8935742	0x5			
MISSING	_ZN16stRefillItemInfo3AddEiil	0x891b502	0x2c			
MISSING	_ZN16stRefillItemInfoC1Ev	0x837c70e	0x13			
MISSING	_ZN16stRefillItemInfoC2Ev	0x837c70e	0x13			
MISSING	_ZN16stRefillItemInfoD1Ev	0x837c722	0x13			
MISSING	_ZN16stRefillItemInfoD2Ev	0x837c722	0x13			
DIFF	_ZN16stRegenROIResultC1Ev	0x82316d0	0x2f	0x808baf6	0x1c	_ZN16stRegenROIResultC1Ev.md
DIFF	_ZN16stRegenROIResultC2Ev	0x82316d0	0x2f	0x808baf6	0x1c	_ZN16stRegenROIResultC2Ev.md
DIFF	_ZN16stRenameCreatureC1Ev	0x82310f4	0x26	0x808bb4a	0x1c	_ZN16stRenameCreatureC1Ev.md
DIFF	_ZN16stRenameCreatureC2Ev	0x82310f4	0x26	0x808bb4a	0x1c	_ZN16stRenameCreatureC2Ev.md
MISSING	_ZN16stSPReturnInfo_tD1Ev	0x8609a0e	0x5			
MISSING	_ZN16stSPReturnInfo_tD2Ev	0x8609a0e	0x5			
DIFF	_ZN16stStartGameParamC1Ev	0x8230eae	0x3a	0x808be22	0x1c	_ZN16stStartGameParamC1Ev.md
DIFF	_ZN16stStartGameParamC2Ev	0x8230eae	0x3a	0x808be22	0x1c	_ZN16stStartGameParamC2Ev.md
MISSING	_ZN16stTempRewardInfoC1Ev	0x891b548	0x18			
MISSING	_ZN16stTempRewardInfoC2Ev	0x891b548	0x18			
MISSING	_ZN16stVictoryPenaltyD1Ev	0x8a5a4f8	0x5			
MISSING	_ZN16stVictoryPenaltyD2Ev	0x8a5a4f8	0x5			
MISSING	_ZN16tagCS_GET_SCRIPTC1Ev	0x8106c48	0x4c			
MISSING	_ZN16tagCS_GET_SCRIPTC2Ev	0x8106c48	0x4c			
MISSING	_ZN16village_attacked15CRevengeDungeon12GetCloseTimeEv	0x85bff32	0xb			
MISSING	_ZN16village_attacked15CRevengeDungeon12SetCloseTimeEj	0x847dd36	0xe			
MISSING	_ZN16village_attacked15CRevengeDungeon18OpenRevengeDungeonEv	0x847dd1e	0xb			
MISSING	_ZN16village_attacked15CRevengeDungeon19CloseRevengeDungeonEv	0x847dd2a	0xb			
MISSING	_ZN16village_attacked15CRevengeDungeon20IsOpenRevengeDungeonEv	0x8234ff6	0xb			
DIFF	_ZN16village_attacked15CRevengeDungeonC1Ev	0x82aa6a4	0x15	0x80d9c3a	0x23	_ZN16village_attacked15CRevengeDungeonC1Ev.md
DIFF	_ZN16village_attacked15CRevengeDungeonC2Ev	0x82aa6a4	0x15	0x80d9c3a	0x23	_ZN16village_attacked15CRevengeDungeonC2Ev.md
NEAR	_ZN16village_attacked15CVillageMonster13OnChangeStateENS_26ENUM_VILLAGE_MONSTER_STATEE	0x86b35a0	0xc6	0x8212b9a	0xc6	_ZN16village_attacked15CVillageMonster13OnChangeStateENS_26ENUM_VILLAGE_MONSTER_STATEE.md
DIFF	_ZN16village_attacked15CVillageMonster20OnKillVillageMonsterEP5CUseriiib	0x86b34a0	0x100	0x8212aa4	0xf6	_ZN16village_attacked15CVillageMonster20OnKillVillageMonsterEP5CUseriiib.md
MISSING	_ZN16village_attacked15CVillageMonster21OnFightVillageMonsterEP5CUserRiS3_	0x86b3240	0xc9			
MISSING	_ZN16village_attacked15CVillageMonster28MakeVillageMonsterListPacketER11PacketGuard	0x86b3666	0x7f			
DIFF	_ZN16village_attacked15CVillageMonster29SendVillageMonsterFightResultEP5CUserb	0x86b330a	0x195	0x8212c98	0x20a	_ZN16village_attacked15CVillageMonster29SendVillageMonsterFightResultEP5CUserb.md
MISSING	_ZN16village_attacked15CVillageMonster32MakeVillageMonsterPositionPacketER11PacketGuard	0x86b36e6	0x6b			
MISSING	_ZN16village_attacked15CVillageMonsterC1EtiiiPNS_19CVillageMonsterAreaEii	0x86b3004	0x93			
MISSING	_ZN16village_attacked15CVillageMonsterC1Ev	0x86b3098	0x6d			
MISSING	_ZN16village_attacked15CVillageMonsterC2EtiiiPNS_19CVillageMonsterAreaEii	0x86b3004	0x93			
MISSING	_ZN16village_attacked15CVillageMonsterC2Ev	0x86b3098	0x6d			
MISSING	_ZN16village_attacked15CVillageMonsterD1Ev	0x86b3106	0x5			
MISSING	_ZN16village_attacked15CVillageMonsterD2Ev	0x86b3106	0x5			
DIFF	_ZN16village_attacked18CVillageMonsterMgr10OnMoveAreaEP5CUser	0x86b45bc	0xb6	0x8284c8e	0x5	_ZN16village_attacked18CVillageMonsterMgr10OnMoveAreaEP5CUser.md
MISSING	_ZN16village_attacked18CVillageMonsterMgr13GetRewardTypeEv	0x84ed3f8	0xb			
MISSING	_ZN16village_attacked18CVillageMonsterMgr13SetRewardTypeE28ENUM_VILLAGE_ATTACKED_REWARD	0x847dd44	0xe			
MISSING	_ZN16village_attacked18CVillageMonsterMgr19OnRunVillageMonsterEv	0x86b44fc	0xbf			
MISSING	_ZN16village_attacked18CVillageMonsterMgr20OnKillVillageMonsterEP5CUserb	0x86b4866	0xfd			
DIFF	_ZN16village_attacked18CVillageMonsterMgr20OnKillVillageMonsterEiitb	0x86b4964	0xbc	0x8212910	0xc0	_ZN16village_attacked18CVillageMonsterMgr20OnKillVillageMonsterEiitb.md
MISSING	_ZN16village_attacked18CVillageMonsterMgr21OnFightVillageMonsterEP5CUsert	0x86b4672	0x1f3			
MISSING	_ZN16village_attacked18CVillageMonsterMgr21OnRegenVillageMonsterEii	0x86b4338	0x9b			
MISSING	_ZN16village_attacked18CVillageMonsterMgr22OnCreateVillageMonsterEv	0x86b4280	0xb8			
MISSING	_ZN16village_attacked18CVillageMonsterMgr22OnStartVillageAttackedEv	0x86b4a20	0x2b			
MISSING	_ZN16village_attacked18CVillageMonsterMgr23OnDestroyVillageMonsterE28ENUM_VILLAGE_ATTACKED_REWARD	0x86b43d4	0x117			
MISSING	_ZN16village_attacked18CVillageMonsterMgr25OnEndRewardVillageMonsterEv	0x86b44ec	0xf			
DIFF	_ZN16village_attacked18CVillageMonsterMgr7OnEventEv	0x82f0f44	0x10	0x8284c94	0x5	_ZN16village_attacked18CVillageMonsterMgr7OnEventEv.md
DIFF	_ZN16village_attacked18CVillageMonsterMgrC1Ev	0x86b4a4c	0x33	0x80d9c10	0x23	_ZN16village_attacked18CVillageMonsterMgrC1Ev.md
DIFF	_ZN16village_attacked18CVillageMonsterMgrC2Ev	0x86b4a4c	0x33	0x80d9c10	0x23	_ZN16village_attacked18CVillageMonsterMgrC2Ev.md
DIFF	_ZN16village_attacked18CVillageMonsterMgrD1Ev	0x86b4a80	0x16	0x80d9c34	0x5	_ZN16village_attacked18CVillageMonsterMgrD1Ev.md
DIFF	_ZN16village_attacked18CVillageMonsterMgrD2Ev	0x86b4a80	0x16	0x80d9c34	0x5	_ZN16village_attacked18CVillageMonsterMgrD2Ev.md
MISSING	_ZN16village_attacked19CVillageMonsterArea10OnMoveAreaEP5CUser	0x86b3abe	0x2c			
MISSING	_ZN16village_attacked19CVillageMonsterArea18GetAttackedMonsterEi	0x86b3aea	0xb2			
MISSING	_ZN16village_attacked19CVillageMonsterArea19OnRunVillageMonsterEv	0x86b3f06	0xdc			
MISSING	_ZN16village_attacked19CVillageMonsterArea21OnFightVillageMonsterEP5CUsertRiS3_	0x86b3fe2	0x8e			
MISSING	_ZN16village_attacked19CVillageMonsterArea22OnCreateVillageMonsterEv	0x86b3bd4	0x30c			
MISSING	_ZN16village_attacked19CVillageMonsterArea22SendVillageMonsterListEP5CUser	0x86b37fa	0x168			
MISSING	_ZN16village_attacked19CVillageMonsterArea23OnDestroyVillageMonsterEv	0x86b3ee0	0x26			
MISSING	_ZN16village_attacked19CVillageMonsterArea26SendVillageMonsterPositionEv	0x86b3962	0x15b			
MISSING	_ZN16village_attacked19CVillageMonsterAreaC1ERKS0_	0x86b52f0	0x9c			
MISSING	_ZN16village_attacked19CVillageMonsterAreaC2ERKS0_	0x86b52f0	0x9c			
MISSING	_ZN16village_attacked19CVillageMonsterAreaD1Ev	0x86b4c44	0x45			
MISSING	_ZN16village_attacked19CVillageMonsterAreaD2Ev	0x86b4c44	0x45			
MISSING	_ZN17Arad_GiftItem_Set11level_checkEP5CUserPK14CStackableItem	0x81a31c4	0xd9			
MISSING	_ZN17Arad_GiftItem_Set11str_to_enumEPKc	0x81a2e3e	0xe0			
DIFF	_ZN17Arad_GiftItem_Set4DataC1Ev	0x81a4104	0xce	0x811be6e	0x54	_ZN17Arad_GiftItem_Set4DataC1Ev.md
DIFF	_ZN17Arad_GiftItem_Set4DataC2Ev	0x81a4104	0xce	0x811be6e	0x54	_ZN17Arad_GiftItem_Set4DataC2Ev.md
MISSING	_ZN17Arad_GiftItem_Set4findEiii	0x81a311e	0xa5			
DIFF	_ZN17Arad_GiftItem_Set4openEP17STStackableScript	0x81a2f1e	0x200	0x811acd0	0x2e7	_ZN17Arad_GiftItem_Set4openEP17STStackableScript.md
MISSING	_ZN17Arad_GiftItem_Set9send_mailEP5CUseriiii	0x81a329e	0x177			
DIFF	_ZN17Arad_GiftItem_SetC1Ev	0x81a2a68	0x381	0x8120ae8	0x13	_ZN17Arad_GiftItem_SetC1Ev.md
DIFF	_ZN17Arad_GiftItem_SetC2Ev	0x81a2a68	0x381	0x8120ae8	0x13	_ZN17Arad_GiftItem_SetC2Ev.md
MISSING	_ZN17Arad_GiftItem_SetD1Ev	0x81a2dea	0x54			
MISSING	_ZN17Arad_GiftItem_SetD2Ev	0x81a2dea	0x54			
MISSING	_ZN17Arad_Mileage_Data13default_valueEv	0x81a36f0	0xb			
MISSING	_ZN17Arad_Mileage_Data4DataC1Eii	0x81a41d2	0x16			
MISSING	_ZN17Arad_Mileage_Data4DataC2Eii	0x81a41d2	0x16			
MISSING	_ZN17Arad_Mileage_Data4DataD1Ev	0x81a7f76	0x5			
MISSING	_ZN17Arad_Mileage_Data4DataD2Ev	0x81a7f76	0x5			
MISSING	_ZN17Arad_Mileage_Data4findEi	0x81a3668	0x87			
MISSING	_ZN17Arad_Mileage_Data7parsingEPc	0x81a3416	0x252			
MISSING	_ZN17Arad_Mileage_DataC1Ev	0x8188cc0	0x2a			
MISSING	_ZN17Arad_Mileage_DataC2Ev	0x8188cc0	0x2a			
MISSING	_ZN17Arad_Mileage_DataD1Ev	0x8188cea	0x1f			
MISSING	_ZN17Arad_Mileage_DataD2Ev	0x8188cea	0x1f			
MISSING	_ZN17Arad_ScriptLoader4openEPKc	0x81a1eec	0xe2			
MISSING	_ZN17Arad_ScriptLoader7parsingEPc	0x81a4054	0xa			
MISSING	_ZN17Arad_ScriptLoaderC1Ev	0x8188b42	0xe			
MISSING	_ZN17Arad_ScriptLoaderC2Ev	0x8188b42	0xe			
MISSING	_ZN17AttendanceMission13rewardMissionEP5CUserR16HeroMissionValue	0x81661d6	0x12f			
MISSING	_ZN17AttendanceMission14processMissionEP5CUserR16HeroMissionValuej	0x8166002	0x1d3			
MISSING	_ZN17AttendanceMissionC1Ev	0x8165f90	0x24			
MISSING	_ZN17AttendanceMissionC2Ev	0x8165f90	0x24			
MISSING	_ZN17AttendanceMissionD0Ev	0x8165fe4	0x1e			
MISSING	_ZN17AttendanceMissionD1Ev	0x8165fb4	0x30			
MISSING	_ZN17AttendanceMissionD2Ev	0x8165fb4	0x30			
DIFF	_ZN17BoosterSelectInfoC1Ev	0x8513b82	0x6f	0x8108d4e	0x16	_ZN17BoosterSelectInfoC1Ev.md
DIFF	_ZN17BoosterSelectInfoC2Ev	0x8513b82	0x6f	0x8108d4e	0x16	_ZN17BoosterSelectInfoC2Ev.md
MISSING	_ZN17CAradRyosikaEvent10StartEventE10Word_Param	0x81a0f8a	0x34			
MISSING	_ZN17CAradRyosikaEvent10StartEventEv	0x81a0f1e	0x6c			
MISSING	_ZN17CAradRyosikaEvent15ApplyDatePeriodEP5CUser	0x81a0fda	0xa			
MISSING	_ZN17CAradRyosikaEvent7DoEventEP5CUseriii	0x81a107c	0x7d			
MISSING	_ZN17CAradRyosikaEvent8EndEventEv	0x81a0fbe	0x1b			
MISSING	_ZN17CAradRyosikaEvent8SendMailEP5CUseriii	0x81a0fe4	0x97			
MISSING	_ZN17CAradRyosikaEventC1Ev	0x81a0ea0	0x30			
MISSING	_ZN17CAradRyosikaEventC2Ev	0x81a0ea0	0x30			
MISSING	_ZN17CAradRyosikaEventD0Ev	0x81a0f00	0x1e			
MISSING	_ZN17CAradRyosikaEventD1Ev	0x81a0ed0	0x30			
MISSING	_ZN17CAradRyosikaEventD2Ev	0x81a0ed0	0x30			
MISSING	_ZN17CFatigueBuffEvent10StartEventE10Word_Param	0x811bca6	0x1a			
MISSING	_ZN17CFatigueBuffEvent10StartEventEv	0x811bc54	0x51			
MISSING	_ZN17CFatigueBuffEvent8EndEventEv	0x811bcc0	0x51			
MISSING	_ZN17CFatigueBuffEventC1Ev	0x811bbea	0x1c			
MISSING	_ZN17CFatigueBuffEventC2Ev	0x811bbea	0x1c			
MISSING	_ZN17CFatigueBuffEventD0Ev	0x811bc36	0x1e			
MISSING	_ZN17CFatigueBuffEventD1Ev	0x811bc06	0x30			
MISSING	_ZN17CFatigueBuffEventD2Ev	0x811bc06	0x30			
NEAR	_ZN17CGuildServerProxy10OnTcpErrorEv	0x846e66c	0x8a	0x80f8644	0x8a	_ZN17CGuildServerProxy10OnTcpErrorEv.md
NEAR	_ZN17CGuildServerProxy10SendPacketEPci	0x846dc7e	0x50	0x80f8480	0x50	_ZN17CGuildServerProxy10SendPacketEPci.md
NEAR	_ZN17CGuildServerProxy15SendGuildCreateEjPcS0_	0x846e304	0x71	0x80f8ec2	0x71	_ZN17CGuildServerProxy15SendGuildCreateEjPcS0_.md
NEAR	_ZN17CGuildServerProxy15SendSecedePowerEjj	0x846e500	0x3c	0x80f90be	0x3c	_ZN17CGuildServerProxy15SendSecedePowerEjj.md
NEAR	_ZN17CGuildServerProxy17GetGuildInfoProxyEjR12STGuildProxy	0x846ebba	0xcd	0x80f959e	0xcd	_ZN17CGuildServerProxy17GetGuildInfoProxyEjR12STGuildProxy.md
NEAR	_ZN17CGuildServerProxy17SendGuildExpLimitEv	0x846ee44	0x95	0x80f9828	0x95	_ZN17CGuildServerProxy17SendGuildExpLimitEv.md
DIFF	_ZN17CGuildServerProxy18SendGameServerInfoEPcthh	0x846f0f2	0x7a	0x80f9ad6	0x7a	_ZN17CGuildServerProxy18SendGameServerInfoEPcthh.md
NEAR	_ZN17CGuildServerProxy18SendMessageToGuildEjiPc	0x846e1f4	0x5f	0x80f8db2	0x5f	_ZN17CGuildServerProxy18SendMessageToGuildEjiPc.md
NEAR	_ZN17CGuildServerProxy19SendGuildNameChangeEjjPc	0x846e376	0x51	0x80f8f34	0x51	_ZN17CGuildServerProxy19SendGuildNameChangeEjjPc.md
DIFF	_ZN17CGuildServerProxy20ModifyGuildInfoProxyEjR12STGuildProxy	0x846e95e	0xe0	0x80f9344	0xde	_ZN17CGuildServerProxy20ModifyGuildInfoProxyEjR12STGuildProxy.md
NEAR	_ZN17CGuildServerProxy20SendGuildBoardDeleteEjjj	0x846f0b0	0x42	0x80f9a94	0x42	_ZN17CGuildServerProxy20SendGuildBoardDeleteEjjj.md
NEAR	_ZN17CGuildServerProxy20SendIncreaseGuildExpEjjjc	0x846ece2	0x53	0x80f96c6	0x53	_ZN17CGuildServerProxy20SendIncreaseGuildExpEjjjc.md
DIFF	_ZN17CGuildServerProxy22ChangeGuildNameInProxyEjPc	0x846ea3e	0xd0	0x80f9422	0xd0	_ZN17CGuildServerProxy22ChangeGuildNameInProxyEjPc.md
