category	type	size	addr	mangled	demangled	obj
WEAK_TEMPLATE	W	0x13	0x80a2638	_ZN26MSG_ABNORMAL_USE_STACKABLED1Ev	MSG_ABNORMAL_USE_STACKABLE::~MSG_ABNORMAL_USE_STACKABLE()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a2638	_ZN26MSG_ABNORMAL_USE_STACKABLED2Ev	MSG_ABNORMAL_USE_STACKABLE::~MSG_ABNORMAL_USE_STACKABLE()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a2934	_ZN26MSG_FLOAT_RDATA_MODULATIOND1Ev	MSG_FLOAT_RDATA_MODULATION::~MSG_FLOAT_RDATA_MODULATION()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a2934	_ZN26MSG_FLOAT_RDATA_MODULATIOND2Ev	MSG_FLOAT_RDATA_MODULATION::~MSG_FLOAT_RDATA_MODULATION()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a2be2	_ZN26MSG_PARTY_TELEPORT_CONFIRMD1Ev	MSG_PARTY_TELEPORT_CONFIRM::~MSG_PARTY_TELEPORT_CONFIRM()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a2be2	_ZN26MSG_PARTY_TELEPORT_CONFIRMD2Ev	MSG_PARTY_TELEPORT_CONFIRM::~MSG_PARTY_TELEPORT_CONFIRM()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a31da	_ZN26MSG_SECRET_SHOP_OPEN_CLOSED1Ev	MSG_SECRET_SHOP_OPEN_CLOSE::~MSG_SECRET_SHOP_OPEN_CLOSE()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a31da	_ZN26MSG_SECRET_SHOP_OPEN_CLOSED2Ev	MSG_SECRET_SHOP_OPEN_CLOSE::~MSG_SECRET_SHOP_OPEN_CLOSE()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a34d6	_ZN26MSG_WARROOM_WP_PER_MONSTERD1Ev	MSG_WARROOM_WP_PER_MONSTER::~MSG_WARROOM_WP_PER_MONSTER()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a34d6	_ZN26MSG_WARROOM_WP_PER_MONSTERD2Ev	MSG_WARROOM_WP_PER_MONSTER::~MSG_WARROOM_WP_PER_MONSTER()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a37d2	_ZN27MSG_ITEM_HYPER_LINK_MESSAGED1Ev	MSG_ITEM_HYPER_LINK_MESSAGE::~MSG_ITEM_HYPER_LINK_MESSAGE()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a37d2	_ZN27MSG_ITEM_HYPER_LINK_MESSAGED2Ev	MSG_ITEM_HYPER_LINK_MESSAGE::~MSG_ITEM_HYPER_LINK_MESSAGE()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a3ace	_ZN27MSG_PVP_MISSION_COMBO_CLEARD1Ev	MSG_PVP_MISSION_COMBO_CLEAR::~MSG_PVP_MISSION_COMBO_CLEAR()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a3ace	_ZN27MSG_PVP_MISSION_COMBO_CLEARD2Ev	MSG_PVP_MISSION_COMBO_CLEAR::~MSG_PVP_MISSION_COMBO_CLEAR()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a3d7c	_ZN28MSG_BLUE_MARBLE_CONFIRM_INFOD1Ev	MSG_BLUE_MARBLE_CONFIRM_INFO::~MSG_BLUE_MARBLE_CONFIRM_INFO()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a3d7c	_ZN28MSG_BLUE_MARBLE_CONFIRM_INFOD2Ev	MSG_BLUE_MARBLE_CONFIRM_INFO::~MSG_BLUE_MARBLE_CONFIRM_INFO()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a4078	_ZN28MSG_LOG_INGAME_ADVERTISEMENTD1Ev	MSG_LOG_INGAME_ADVERTISEMENT::~MSG_LOG_INGAME_ADVERTISEMENT()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a4078	_ZN28MSG_LOG_INGAME_ADVERTISEMENTD2Ev	MSG_LOG_INGAME_ADVERTISEMENT::~MSG_LOG_INGAME_ADVERTISEMENT()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a4374	_ZN29MSG_CHANGE_ANOTHER_SKILL_TREED1Ev	MSG_CHANGE_ANOTHER_SKILL_TREE::~MSG_CHANGE_ANOTHER_SKILL_TREE()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a4374	_ZN29MSG_CHANGE_ANOTHER_SKILL_TREED2Ev	MSG_CHANGE_ANOTHER_SKILL_TREE::~MSG_CHANGE_ANOTHER_SKILL_TREE()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a4670	_ZN29MSG_REQUEST_CHARAC_SKILL_INFOD1Ev	MSG_REQUEST_CHARAC_SKILL_INFO::~MSG_REQUEST_CHARAC_SKILL_INFO()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a4670	_ZN29MSG_REQUEST_CHARAC_SKILL_INFOD2Ev	MSG_REQUEST_CHARAC_SKILL_INFO::~MSG_REQUEST_CHARAC_SKILL_INFO()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a496c	_ZN29MSG_RIGHT_OF_CHANGE_GROW_TYPED1Ev	MSG_RIGHT_OF_CHANGE_GROW_TYPE::~MSG_RIGHT_OF_CHANGE_GROW_TYPE()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a496c	_ZN29MSG_RIGHT_OF_CHANGE_GROW_TYPED2Ev	MSG_RIGHT_OF_CHANGE_GROW_TYPE::~MSG_RIGHT_OF_CHANGE_GROW_TYPE()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a4c68	_ZN30MSG_REGENERATION_RANDOM_OPTIOND1Ev	MSG_REGENERATION_RANDOM_OPTION::~MSG_REGENERATION_RANDOM_OPTION()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/PacketTypes.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a4c68	_ZN30MSG_REGENERATION_RANDOM_OPTIOND2Ev	MSG_REGENERATION_RANDOM_OPTION::~MSG_REGENERATION_RANDOM_OPTION()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/PacketTypes.cpp.o
WEAK_TEMPLATE	W	0x89	0x805fff4	_ZN31INTERNALMSG_SERVICE_UNAVAILABLEC1Ev	INTERNALMSG_SERVICE_UNAVAILABLE::INTERNALMSG_SERVICE_UNAVAILABLE()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/DBDispatcher.cpp.o
WEAK_TEMPLATE	W	0x89	0x805fff4	_ZN31INTERNALMSG_SERVICE_UNAVAILABLEC2Ev	INTERNALMSG_SERVICE_UNAVAILABLE::INTERNALMSG_SERVICE_UNAVAILABLE()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/DBDispatcher.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a5260	_ZN31MSG_GOLD_TAKE_INCREASING_AMOUNTD1Ev	MSG_GOLD_TAKE_INCREASING_AMOUNT::~MSG_GOLD_TAKE_INCREASING_AMOUNT()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a5260	_ZN31MSG_GOLD_TAKE_INCREASING_AMOUNTD2Ev	MSG_GOLD_TAKE_INCREASING_AMOUNT::~MSG_GOLD_TAKE_INCREASING_AMOUNT()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a555c	_ZN32MSG_EXPAND_EQUIPSLOT_FLAG_UPDATED1Ev	MSG_EXPAND_EQUIPSLOT_FLAG_UPDATE::~MSG_EXPAND_EQUIPSLOT_FLAG_UPDATE()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a555c	_ZN32MSG_EXPAND_EQUIPSLOT_FLAG_UPDATED2Ev	MSG_EXPAND_EQUIPSLOT_FLAG_UPDATE::~MSG_EXPAND_EQUIPSLOT_FLAG_UPDATE()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a5858	_ZN32MSG_REQUEST_INGAME_ADVERTISEMENTD1Ev	MSG_REQUEST_INGAME_ADVERTISEMENT::~MSG_REQUEST_INGAME_ADVERTISEMENT()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a5858	_ZN32MSG_REQUEST_INGAME_ADVERTISEMENTD2Ev	MSG_REQUEST_INGAME_ADVERTISEMENT::~MSG_REQUEST_INGAME_ADVERTISEMENT()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a5b54	_ZN32MSG_UPDATE_CONTRACT_OF_CUBE_INFOD1Ev	MSG_UPDATE_CONTRACT_OF_CUBE_INFO::~MSG_UPDATE_CONTRACT_OF_CUBE_INFO()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a5b54	_ZN32MSG_UPDATE_CONTRACT_OF_CUBE_INFOD2Ev	MSG_UPDATE_CONTRACT_OF_CUBE_INFO::~MSG_UPDATE_CONTRACT_OF_CUBE_INFO()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a5e50	_ZN33MSG_AVATAR_DISJOINT_RANDOM_REWARDD1Ev	MSG_AVATAR_DISJOINT_RANDOM_REWARD::~MSG_AVATAR_DISJOINT_RANDOM_REWARD()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a5e50	_ZN33MSG_AVATAR_DISJOINT_RANDOM_REWARDD2Ev	MSG_AVATAR_DISJOINT_RANDOM_REWARD::~MSG_AVATAR_DISJOINT_RANDOM_REWARD()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a614c	_ZN34MSG_P2P_HOLE_PUNCHING_SUCCESS_RATED1Ev	MSG_P2P_HOLE_PUNCHING_SUCCESS_RATE::~MSG_P2P_HOLE_PUNCHING_SUCCESS_RATE()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0x13	0x80a614c	_ZN34MSG_P2P_HOLE_PUNCHING_SUCCESS_RATED2Ev	MSG_P2P_HOLE_PUNCHING_SUCCESS_RATE::~MSG_P2P_HOLE_PUNCHING_SUCCESS_RATE()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/Game/Dispatchers.cpp.o
WEAK_TEMPLATE	W	0xd	0x804c832	_ZN3nsl10G_TraceLogEv	nsl::G_TraceLog()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/DataPool.cpp.o
WEAK_TEMPLATE	W	0xb	0x8062430	_ZN3nsl11Dispatchers15getDBDispatcherEv	nsl::Dispatchers::getDBDispatcher()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/NSLDBThread.cpp.o
WEAK_TEMPLATE	W	0xb	0x805b290	_ZN3nsl11Dispatchers16getTCPDispatcherEv	nsl::Dispatchers::getTCPDispatcher()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/WorkThread.cpp.o
WEAK_TEMPLATE	W	0xb	0x805b29c	_ZN3nsl11Dispatchers18GetInterDispatcherEv	nsl::Dispatchers::GetInterDispatcher()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/WorkThread.cpp.o
WEAK_TEMPLATE	W	0x2c	0x8066c4a	_ZN3nsl11DispatchersC1Ev	nsl::Dispatchers::Dispatchers()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/ServiceFactory.cpp.o
WEAK_TEMPLATE	W	0x2c	0x8066c4a	_ZN3nsl11DispatchersC2Ev	nsl::Dispatchers::Dispatchers()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/ServiceFactory.cpp.o
WEAK_TEMPLATE	W	0xc	0x805b2b8	_ZN3nsl11ITimeEntity12isTerminatedEv	nsl::ITimeEntity::isTerminated()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/WorkThread.cpp.o
WEAK_TEMPLATE	W	0xc	0x8070054	_ZN3nsl11ITimeEntity13setTerminatedEv	nsl::ITimeEntity::setTerminated()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TimeManager.cpp.o
WEAK_TEMPLATE	W	0xb	0x8070060	_ZN3nsl11ITimeEntity6getArgEv	nsl::ITimeEntity::getArg()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TimeManager.cpp.o
WEAK_TEMPLATE	W	0xd	0x804f004	_ZN3nsl11ServiceInfo14getPIDFileNameEv	nsl::ServiceInfo::getPIDFileName()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/LinuxService.cpp.o
WEAK_TEMPLATE	W	0x1b	0x804efe8	_ZN3nsl11ServiceInfo15setRunAsServiceEb	nsl::ServiceInfo::setRunAsService(bool)	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/LinuxService.cpp.o
WEAK_TEMPLATE	W	0xf	0x804efd8	_ZN3nsl11ServiceInfoC1Ev	nsl::ServiceInfo::ServiceInfo()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/LinuxService.cpp.o
WEAK_TEMPLATE	W	0xf	0x804efd8	_ZN3nsl11ServiceInfoC2Ev	nsl::ServiceInfo::ServiceInfo()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/LinuxService.cpp.o
WEAK_TEMPLATE	W	0x1d	0x804c89e	_ZN3nsl11TScopedLockINS_11TThreadLockINS_16ThreadLock_linuxEEEEC1ERS3_	nsl::TScopedLock<nsl::TThreadLock<nsl::ThreadLock_linux> >::TScopedLock(nsl::TThreadLock<nsl::ThreadLock_linux>&)	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/DataPool.cpp.o
WEAK_TEMPLATE	W	0x1d	0x804c89e	_ZN3nsl11TScopedLockINS_11TThreadLockINS_16ThreadLock_linuxEEEEC2ERS3_	nsl::TScopedLock<nsl::TThreadLock<nsl::ThreadLock_linux> >::TScopedLock(nsl::TThreadLock<nsl::ThreadLock_linux>&)	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/DataPool.cpp.o
WEAK_TEMPLATE	W	0x15	0x804c8bc	_ZN3nsl11TScopedLockINS_11TThreadLockINS_16ThreadLock_linuxEEEED1Ev	nsl::TScopedLock<nsl::TThreadLock<nsl::ThreadLock_linux> >::~TScopedLock()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/DataPool.cpp.o
WEAK_TEMPLATE	W	0x15	0x804c8bc	_ZN3nsl11TScopedLockINS_11TThreadLockINS_16ThreadLock_linuxEEEED2Ev	nsl::TScopedLock<nsl::TThreadLock<nsl::ThreadLock_linux> >::~TScopedLock()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/DataPool.cpp.o
WEAK_TEMPLATE	W	0x13	0x8058e5c	_ZN3nsl11TThreadLockINS_15ThreadLock_ZeroEE4lockEv	nsl::TThreadLock<nsl::ThreadLock_Zero>::lock()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/Thread.cpp.o
WEAK_TEMPLATE	W	0x13	0x8058e70	_ZN3nsl11TThreadLockINS_15ThreadLock_ZeroEE6unlockEv	nsl::TThreadLock<nsl::ThreadLock_Zero>::unlock()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/Thread.cpp.o
WEAK_TEMPLATE	W	0x13	0x8058e84	_ZN3nsl11TThreadLockINS_15ThreadLock_ZeroEEC1Ev	nsl::TThreadLock<nsl::ThreadLock_Zero>::TThreadLock()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/Thread.cpp.o
WEAK_TEMPLATE	W	0x13	0x8058e84	_ZN3nsl11TThreadLockINS_15ThreadLock_ZeroEEC2Ev	nsl::TThreadLock<nsl::ThreadLock_Zero>::TThreadLock()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/Thread.cpp.o
WEAK_TEMPLATE	W	0x13	0x8058e98	_ZN3nsl11TThreadLockINS_15ThreadLock_ZeroEED1Ev	nsl::TThreadLock<nsl::ThreadLock_Zero>::~TThreadLock()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/Thread.cpp.o
WEAK_TEMPLATE	W	0x13	0x8058e98	_ZN3nsl11TThreadLockINS_15ThreadLock_ZeroEED2Ev	nsl::TThreadLock<nsl::ThreadLock_Zero>::~TThreadLock()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/Thread.cpp.o
WEAK_TEMPLATE	W	0x13	0x804ce50	_ZN3nsl11TThreadLockINS_16ThreadLock_linuxEE4lockEv	nsl::TThreadLock<nsl::ThreadLock_linux>::lock()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/DataPool.cpp.o
WEAK_TEMPLATE	W	0x13	0x804ce64	_ZN3nsl11TThreadLockINS_16ThreadLock_linuxEE6unlockEv	nsl::TThreadLock<nsl::ThreadLock_linux>::unlock()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/DataPool.cpp.o
WEAK_TEMPLATE	W	0x13	0x804c8d2	_ZN3nsl11TThreadLockINS_16ThreadLock_linuxEEC1Ev	nsl::TThreadLock<nsl::ThreadLock_linux>::TThreadLock()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/DataPool.cpp.o
WEAK_TEMPLATE	W	0x13	0x804c8d2	_ZN3nsl11TThreadLockINS_16ThreadLock_linuxEEC2Ev	nsl::TThreadLock<nsl::ThreadLock_linux>::TThreadLock()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/DataPool.cpp.o
WEAK_TEMPLATE	W	0x13	0x804c8e6	_ZN3nsl11TThreadLockINS_16ThreadLock_linuxEED1Ev	nsl::TThreadLock<nsl::ThreadLock_linux>::~TThreadLock()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/DataPool.cpp.o
WEAK_TEMPLATE	W	0x13	0x804c8e6	_ZN3nsl11TThreadLockINS_16ThreadLock_linuxEED2Ev	nsl::TThreadLock<nsl::ThreadLock_linux>::~TThreadLock()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/DataPool.cpp.o
WEAK_TEMPLATE	W	0xb	0x806adc8	_ZN3nsl12ConInterface10getTCPUserEv	nsl::ConInterface::getTCPUser()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TActiveConnect.cpp.o
WEAK_TEMPLATE	W	0xe	0x806adba	_ZN3nsl12ConInterface10setTCPUserEPNS_7TCPUserE	nsl::ConInterface::setTCPUser(nsl::TCPUser*)	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TActiveConnect.cpp.o
WEAK_TEMPLATE	W	0xb	0x806ad8a	_ZN3nsl12ConInterface11getRecvTypeEv	nsl::ConInterface::getRecvType()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TActiveConnect.cpp.o
WEAK_TEMPLATE	W	0xb	0x806ad7e	_ZN3nsl12ConInterface11getSendTypeEv	nsl::ConInterface::getSendType()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TActiveConnect.cpp.o
WEAK_TEMPLATE	W	0x18	0x806ada2	_ZN3nsl12ConInterface12SetConnectedEb	nsl::ConInterface::SetConnected(bool)	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TActiveConnect.cpp.o
WEAK_TEMPLATE	W	0xc	0x806ad96	_ZN3nsl12ConInterface12getNeedReconEv	nsl::ConInterface::getNeedRecon()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TActiveConnect.cpp.o
WEAK_TEMPLATE	W	0xa	0x806ad5c	_ZN3nsl12ConInterface5getIdEv	nsl::ConInterface::getId()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TActiveConnect.cpp.o
WEAK_TEMPLATE	W	0xb	0x806ad66	_ZN3nsl12ConInterface5getIpEv	nsl::ConInterface::getIp()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TActiveConnect.cpp.o
WEAK_TEMPLATE	W	0xb	0x806ad72	_ZN3nsl12ConInterface7getPortEv	nsl::ConInterface::getPort()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TActiveConnect.cpp.o
WEAK_TEMPLATE	W	0x399	0x806f490	_ZN3nsl12EpollReactorINS_7TCPUserEE12handleEventsEjPNS_8DataPoolE	nsl::EpollReactor<nsl::TCPUser>::handleEvents(unsigned int, nsl::DataPool*)	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TCPThread.cpp.o
WEAK_TEMPLATE	W	0xdb	0x806b056	_ZN3nsl12EpollReactorINS_7TCPUserEE12registHandleEPS1_j	nsl::EpollReactor<nsl::TCPUser>::registHandle(nsl::TCPUser*, unsigned int)	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TActiveConnect.cpp.o
WEAK_TEMPLATE	W	0x94	0x804ccee	_ZN3nsl12EpollReactorINS_7TCPUserEE14unregistHandleEPS1_	nsl::EpollReactor<nsl::TCPUser>::unregistHandle(nsl::TCPUser*)	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/basic_source/DataPool.cpp.o
WEAK_TEMPLATE	W	0x88	0x806f82a	_ZN3nsl12EpollReactorINS_7TCPUserEE16addConnectedUserEjPS1_b	nsl::EpollReactor<nsl::TCPUser>::addConnectedUser(unsigned int, nsl::TCPUser*, bool)	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TCPThread.cpp.o
WEAK_TEMPLATE	W	0x18e	0x806f8b2	_ZN3nsl12EpollReactorINS_7TCPUserEE16delConnectedUserEjPS1_	nsl::EpollReactor<nsl::TCPUser>::delConnectedUser(unsigned int, nsl::TCPUser*)	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TCPThread.cpp.o
WEAK_TEMPLATE	W	0x16	0x806faf2	_ZN3nsl12EpollReactorINS_7TCPUserEE18GetServerUserCountEv	nsl::EpollReactor<nsl::TCPUser>::GetServerUserCount()	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TCPThread.cpp.o
WEAK_TEMPLATE	W	0x94	0x806f3fc	_ZN3nsl12EpollReactorINS_7TCPUserEE18registListenHandleEPS1_	nsl::EpollReactor<nsl::TCPUser>::registListenHandle(nsl::TCPUser*)	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TCPThread.cpp.o
WEAK_TEMPLATE	W	0x2e	0x806b5f2	_ZN3nsl12EpollReactorINS_7TCPUserEE20getNativeEventFilterEj	nsl::EpollReactor<nsl::TCPUser>::getNativeEventFilter(unsigned int)	home/wangyilei/dnf_workspace/dnf_decompile/source/DNFServer/GameServer/ServerLab/ServerLib/common_source/TActiveConnect.cpp.o
